reviewId,content,score,at,replyContent
bf94ccfe-cc46-4ec2-b3ec-b4c1a5a36f35,"댓글관리할 여유는 있으신가보네요. 수익은 둘째치고 몇년동안 시장이 안 좋았다고해도 수익이 상한선으로 간 적이 한 번도 없고 무엇보다 해지가 너무 번거롭습니다. 해지하고나서 따로 해당계좌은행으로 가입해서 돈을 출금해야되는 게 너무 불편합니다. 시간이 걸리는 거야 이해가 간다쳐도 가입할 때는 쉽게 넣을 수 있는 반면 해지방식은 왜 이렇게 번거로운지 모르겠네요. 인공지능이 발달해서 이 정도 기간이면 어느정도 학습하고 수익을 낼 줄 알았더니 몇 년이 지나도록 그 멍청함에 감탄할 수가 없네요. 수익도 꽝, 해지방식도 꽝입니다.",1,2022-05-23 11:16:31,"안녕하세요, 투유 고객님 :)아쉬운 성과를 보여드리게 되어 죄송합니다. 해지 절차의 경우 파운트의 투자는 고객님의 투자금을 안전하게 증권사에 예치하고 포트폴리오 운용, 보유자산 리밸런싱을 진행하게 됩니다. 그러다 보니 고객님의 투자금은 제휴 증권사 앱을 설치후 계좌에서 출금하게 됩니다.고객님의 투자금을 안전하게 보유하기 위한 경로임을 이해해주시길 바랍니다.전쟁과 금리 인상 양적 완화 같이 전 세계 경제에 영향을 주면서 예측이 어려운 위험의 경우는 분산 투자 방식의 자산배분만을 통해서는 해소가 어려운 부분이 있음을 안내 드립니다. 리뷰상으로 충분한 안내가 어렵다보니 파운트 고객센터로 문의 주시면 친절히 설명드리겠습니다.
"
29d067bc-185e-4623-bb97-5770bfae2852,펀드562일째 1천만원 투자 562일째 -26.7% 글로벌etf 국내etf도 2년가까이 하다가 -계속하락이라 손해보고 해지했고 펀드는 손해가 너무 커서 이러지도 저러지도 못하고 있는중.. 3년기다려 보려고하는데 ai맞나 싶네요 다른분들도 다 -기록중인걸보니..,1,2022-06-20 21:23:19,
deae2cdf-b34d-4a6c-b449-181aac451b33,2500넣었는데... 1년이 넘었지만 -300만원... 3년까지 기달리라는데... 그때는 원급이라도 받을수있을지... 이게먼 AI인지...,1,2022-06-20 14:51:28,"안녕하세요, 이인우 고객님 :) 아쉬운 성과를 보여드리게 되어 죄송합니다. 파운트에서는 전 세계 주식 뿐만 아니라 채권 등의 안전자산에도 투자를 하며 최대한 위험을 대비하고자 하고 있습니다. 다만, 전쟁과 같이 전 세계 경제에 영향을 주면서 예측이 어려운 위험의 경우는 자산배분만을 통해서는 해소가 어려운 부분이 있기 때문에 장기투자를 통해 단기적인 시장 변동에 영향을 줄이고자 하고 있습니다. 전쟁은 발발 전후 단기간 변동성이 상승되긴 하나, 전쟁 후에는 새롭게 변화되는 경제구조 속에서 다시 안정성을 찾고 성장해가게 됩니다. 변화 속에서 다시 성과를 만들어낼 수 있는 자산을 분석하고, 찾아내어 포트폴리오를 조정하겠습니다
"
d9724cdb-f913-486a-a268-2983ddff4079,640여일째 수익률 -12% 도움되는게 전혀없다 연목표수익률은 지들 맘대로 꿈은 크게 꾸는게 맞지만 파운트가 설정한 수익율은 너무 허황한 목표다 투자한지 2년째 1500을 파운트에 맡겼지만 중국에 의한 투자실패 미국에 의한 투자실패 그래놓고 한다는 소리는 3년이상 장기적으로 봐야한다는 소리만하고 앉아있다 3년이 지나고 4년이 지나고 10년이 지나도록 지금처럼 멍청하게 투자한다면 원금은 다 사라질게 불보듯 뻔하다. 애써 맡긴돈 손실금이 두려워 해지를 못하지만 조금이라도 손실이 더해질 때 뺏어야 했다 진짜 같잖은 비꼬기식 답변도 너무 질린다 그냥 투자실패를인정했으면 좋겠다,1,2022-05-13 08:31:47,"안녕하세요, 昭一ひでたか 고객님 :) 아쉬운 성과를 보여드리게 되어 죄송합니다. 파운트에서는 전 세계 주식 뿐만 아니라 채권 등의 안전자산에도 투자를 하며 최대한 위험을 대비하고자 하고 있습니다. 다만, 전쟁과 같이 전 세계 경제에 영향을 주면서 예측이 어려운 위험의 경우는 자산배분만을 통해서는 해소가 어려운 부분이 있기에 고객님들께 투자기간을 확보해주시기를 조심스레 양해를 구하고 있습니다. 저희 파운트는 다시 성과를 만들어낼 수 있는 자산을 분석하고, 찾아내어 포트폴리오를 조정해가도록 하겠습니다. 수익이 없으면 파운트에서 수취하는 성과보수도 0원인만큼 고객님의 수익을 최우선으로 운영하도록 하겠습니다."
80fde94a-5294-4301-b84d-4a8930c14854,별하나도 아까움. 상담내용은 복붙 항상 똑같음말만 반복. -15% 손해보고 뺍니다. 댓글 지우면 또 올립니다. 해지하고 돈찾는건 왜케 복잡한지 최악의 앱.,1,2022-05-13 13:07:55,"안녕하세요, 아링 고객님 :) 만족스러운 앱 이용 경험을 드리지 못해 죄송합니다. 다만 리뷰의 경우 파운트에서 임의로 삭제할 수 없으며 구글 정책에 따라 신고를 많이 받는 경우 또는 정책에 위배되는 경우에 삭제처리가 이루어지게 됩니다. 리뷰가 고객님의 의사와 상관없이 지워지셨다면 구글 고객센터를 통해 원인을 파악해주시길 바랍니다. 수익률과 관련하여서는 저희도 정말 죄송하고 아쉬운데요, 고객님의 요청에 따라 PB 전화 상담도 진행해드리고 있으니 이용에 참고해주세요. 파운트 계약 해지 이후에는 파운트를 통해 개설한 증권계좌가 일반계좌로 전환되다보니 증권앱을 활용해주셔야하는 부분이 있는 점 양해를 구합니다."
bc98ba9d-f21e-4ad1-9bea-4db4a97f9d71,안정형인데... 수익률이 올라가는걸 본적이 없음. 어디까지 내려갈 수 있을지 궁금해서 계속 유지중임. 인공지능이래서 신기해서 재미삼아 쬐끔 넣어본거라 잃어도 별로 감흥없지만 본격적으로 하는 사람들은 진짜 빡쳤을 거 같다.......,1,2022-02-08 00:49:45,"안녕하세요 HY IAM 고객님, 파운트의 AI 인공지능 알고리즘은 중장기 투자에 적합한 투자 개념이다보니 시장에서 저점에 사서 고점에 파는 마켓의 타이밍을 피킹하고 주관하는 엔진 기법이 아닙니다.
미국에는 익숙한 연금 투자 방법으로 20~30년 장기 투자시에 사용하는 로보어드바이져로서
마켓쇼크 상황에도 튼튼하게 마이테이터를 쌓아 장기 투자에 적합한 로보 엔진 투자법으로 안내드립니다.
파운트는 한국에서 로보 어드바이저 투자 자문, 일임 회사로서 가장 많은 투자자 고객님과 1조 이상의 기관 투자를 운용하는 회사임도 말씀드립니다.더욱 발전하는 파운트가 되겠습니다.감사합니다.

"
7bb7103a-aba8-4cb9-be58-9739c5ba976c,"오늘 해지합니다. 약 1년 가까이 사용하면서 굉장히 실망했습니다. 약간의 손실은 그렇게 상관없고, 작년, 올해 모두 상황이 안좋다는건 알고 있었지만 실제 광고하고 포트폴리오에서 평균적으로 난다는 수익은 제가 투자하는 내내 볼 수도 없었구요. 해지를 몇번 고민하다 조금만 더 기다려보자 싶어 고객센터로 문의하면 매번 포트폴리오 변경, 기다려보시라는 얘기 뿐 확실하게 답변도 안주는 자문이라니..^^; 제 재무설계 해주시는 분도 재간접투자로 지켜보고 있다고 했다 제 투자상황 보시더니 바로 마음 접으시는거면 말 다하신거 같아요. 사용하시려 하는 분들 꼭 참고되면 좋겠어요. *추가입니다. 해지 후 매도 완료까지 2주가량 소요 되었고, 해지 전의 원금에서 훨씬 더 많은 금액을 손해보고 매도가 완료 되었습니다. 앞으로는 더 쓸일 정말 없겠네요^^;",1,2022-02-08 13:26:16,"안녕하세요,k resyn님. 고객님의 소중한 시간 할애 감사드리면서 투자 서비스 이용중 만족스럽지 못한 부분에 대해 깊은 사과 말씀드립니다. 현재 외부 증시 상황이 좋지 못하기 때문에 아무래도 영향을 받을 수 있었다고 설명드리고자 합니다.
현재 파운트는 하락장에서 최대한 방어하면서 장기적으로 고객님께 안정적인 자산으로 돌려드리고자 합니다.
더욱더 발전하는 파운트가 되도록 노력하겠습니다. 늘 건강하시고 좋은 하루 되시길 바라겠습니다."
6de15f7d-605c-48ae-af08-84d19ccbf619,알아서 돈 모이는것도 좋고 다 알겠는데.. 알림 안오게 해놨는데 왜 자꾸 오는겁니까? 진짜 별거 아닌데 이거때문에 어플쓰기 싫어질 지경입니다. 문자고 뭐고 쓸데없는 내용들 알람 울리고 상태표시줄에 떠 있는거 진짜 싫어해서 파운트 알림 다 꺼놨습니다 포트폴리오가 변경되든 내가 알아서 어플들어가서 확인하겠다고 수신알람 다 꺼놨는데 왜 어플로그인만 하고나면 마케팅 기사가 수신되는겁니까? 진짜 이해가 안됩니다. 이럴거면 알람 끄고켜는 설정을 없애시든가요 평소에 안옵니다 제가 수신동의 꺼놨으니까요. 근데 자산확인하러 로그인만하고나면 몇십분뒤에 기사가 알림소리내면서 상태표시줄에 뜹니다. 이럴거면 소리라도 없앨수있게 해주던가. 읽고싶은 내용도 아닌데 시끄러운 소리내면서 무작위로 오는 광고성 정보기사를 제가 봐야합니까? 이거 보기싫어서 알람설정 들어가서 변경했는데 대체 왜 오는겁니까? 소리라도 없앨수있게 해주던가요 아 정말 상태표시줄에 파운트 초록색 알림 떠있을때마다 열 뻗칩니다!!!,1,2021-02-19 19:59:37,"안녕하세요, 최은미 고객님 :)
먼저, 알림으로 인해 불편을 드려 정말 죄송합니다!
평소 알림이 설정이 차단되어있다가 로그인을 하면 알림이 다시 시작된다는 말씀이신 것으로 생각됩니다.
번거로우시겠지만 리뷰를 통해서는 고객님의 자세한 정보 확인이 어려워 문제해결이 어려운 관계로 카카오톡(http://pf.kakao.com/_xcixfWC/chat) 으로 연락해주시면 면밀히 살펴보고 빠르게 문제해결을 도와드리겠습니다!
다시 한 번 서비스 사용에 불편을 드려 죄송하고, 이 외에도 다른 문의사항이 있으시다면 언제든 카카오톡 고객센터로 연락을 부탁드립니다 :)"
9eeac8af-606a-468f-8129-c2926f67aa52,타사것과 같이 시작했는데 수익률부분에서 많은 차이가 나더라구요. 파운트에서 수익이 좀 났던건 어플 설치후 초기 2~3주 한번 뿐이었고 몇개월동안 마이너스였고 가끔 영점 몇프로 수익이 났는데요. 어플상 수익이 3프로 났던적이 있던것처럼 되있더라구요. 제가 리밸런싱 주기가 아닌데 잘못해서 입금을 해서 그냥 보유금액이 높아진것 뿐이었는데요. 그래서 삭제했어요. 그리고 타사꺼랑 제가 개인적으로 투자하고 있는데요 파운트에서 할때보다 마음도 편안하고 수익률도 높습니다. 진작 해지할걸 왜 들고있었는지 모르겠어요. 과대광고 파운트 쳐다보기도 싫어요.,1,2021-07-26 17:06:43,"안녕하세요, Cindy 고객님 :) 만족스럽지 못한 수익률에 실망하셨군요. 다만 오해하고 계신 부분이 있어 안내드립니다. 1)파운트는 글로벌 자산배분 전략으로 단기에 특정한 요인으로 수익을 내는 것이 아니라, 다양한 요인으로 인해 변화하는 시장 사이클이 반복될수록 포트폴리오의 성과가 좋아질 수 있게 구성이 되어 있습니다. 따라서 그에 맞는 투자기간 확보를 권장해드리며 최소 1년 이상 운용 시 그에 맞는 성과를 보이고 있습니다. 2)파운트의 수익률 계산식은 전체 투자기간의 수익금 총액을 투자원금총액으로 나눈 것입니다. 따라서 추가납입시마다 수익률이 낮아지게 됩니다.(상승한 것처럼 보이진 않습니다.) 이용에 참고해주세요."
b0d7c398-0980-421b-9fe1-b842c518500c,추천하지 않습니다 이율난 상태에서 해지를 하여도 해지한 금액 즉 이율금액에서 자문수수료 나가는것은 괜찮지만 결국 매도가 들어가고 그 사이에 이율이 낮인진다면 자문수수료는 수수료대로나가고 이율떨어진대로 돈이 들어옵니다 결국 자문수수료와 이율이떨어져서 2중으로 손해를 보았습니다,1,2021-12-02 14:55:47,"안녕하세요, 하나123 고객님 :) 파운트 앱 비추천 리뷰를 남겨주셨네요. 만족스러운 서비스를 제공해드리지 못해 죄송합니다.
말씀주신 것처럼 파운트에서 성과보수를 수취하는 시점과 종목이 체결되는 시점이 상이함에 따라 금액차이가 발생할 수 있습니다.
그렇다보니 파운트에서도 자산의 손실을 실현하게 되지 않도록 하락장에서의 해지는 지양해주시길 권장드리고 있습니다.
특히 펀드의 경우 여러 투자기관을 거치는 만큼 성과보수 수취 시점과 체결일자의 시점이 상이하게 됩니다.
성과보수 수취 프로세스는 파운트의 의지와 무관하게 상황이 흘러갈 수 있는 점 양해를 구합니다.
보다 합리적인 수취 프로세스를 확립해가도록 하겠습니다."
